,i_1C (A),rp_neg (m),Eeq_side (V),kappa_film (S/m),epsl_neg,Dl_elect (m^2/s),Ds_neg (m^2/s),i0ref_neg (A/m^2),E_min (V),i0_SEI (A/m^2),csmax_neg(mol/m^3),cl_0(mol/m^3),t_plus,i0ref_metal (A/m^2),sigma_neg,SEI_thickness(m),Capacity loss (%)
1187,1.802224866,9.62142e-06,0.213902446,0.000191208,0.237048795,2.57543e-10,8.47e-14,3.205772724,0.017044163,7.43043e-07,31800.93731,1196.71457,0.422811175,60.3523675,50.21709382,4.90617e-11,0.695867952
1188,4.629460734,4.16685e-06,0.207508167,0.000146884,0.325803907,6.70092e-10,2.94e-14,1.689677859,0.065431024,1.01835e-06,31679.25472,1044.985054,0.33554377,71.4483235,53.75182064,1.60615e-11,0.98370196
1189,1.768658103,5.46823e-06,0.344955287,0.000112215,0.308049337,3.28855e-10,5.6e-14,0.747375866,0.034464039,4.68143e-07,29784.83795,1014.369653,0.267551006,67.27493453,67.06543581,4.48093e-10,0.753502228
1190,3.561362449,9.24518e-06,0.092716936,0.00022105,0.315807605,4.80479e-10,7.69e-14,1.019714618,0.081145862,4.26482e-07,32427.56013,1157.304478,0.266047103,98.00157274,70.93519037,2.82484e-13,2.124779432
1191,0.227503338,6.61194e-06,0.052473023,0.000208059,0.37102775,4.38613e-10,2.28e-14,1.393771886,0.087015797,8.64901e-07,29633.71826,1024.749241,0.410657552,50.41570347,63.04208086,2.68436e-12,0.984936386
1192,6.05842266,1.68878e-06,0.288825096,5.97337e-05,0.341581055,5.30558e-10,6.25e-14,3.376635974,0.041426178,8.53514e-07,29007.68098,1118.631065,0.257623414,91.11037891,73.39809981,5.66073e-11,0.613557368
1193,0.492110161,1.08489e-05,0.216717269,0.000184447,0.257775742,7.33139e-10,4.59e-14,0.933112197,0.074661515,8.50026e-07,32346.3373,1034.3011,0.273294806,52.0934563,66.04004493,1.41522e-10,0.716446548
1194,4.14399247,6.25007e-06,0.182174337,7.19516e-05,0.297981423,6.59463e-10,2.14e-14,1.553895544,0.003718952,7.80876e-07,31814.8643,1082.155755,0.350043447,53.88932072,99.87825758,1.19186e-11,1.560432149
1195,5.167806622,1.04408e-05,0.335898404,0.000160366,0.367279065,5.59455e-10,8.34e-14,0.928775381,0.074348809,7.43546e-07,29338.65666,1057.81626,0.315091705,97.92887367,70.78148255,6.81961e-11,3.575984915
1196,4.661965597,1.65041e-06,0.175378053,0.000175086,0.359942798,3.11322e-10,2.62e-14,2.771666809,0.001139889,3.70109e-07,31797.88396,1186.307981,0.261538838,76.67439996,98.39984429,3.35806e-12,0.523877782
1197,2.000915806,2.41327e-06,0.035854416,0.000223576,0.275016168,7.21011e-10,2.51e-14,1.933424193,0.032568085,4.08591e-07,31028.08191,1130.222089,0.384562899,78.189746,79.43762088,4.88168e-13,0.514928385
1198,0.287767109,2.68336e-06,0.342742906,3.1318e-05,0.299662223,6.12118e-10,6.57e-14,2.345611218,0.016033874,1.16264e-06,29416.49074,1181.314042,0.359225634,91.13724747,94.28552114,5.65064e-09,2.954167669
1199,2.962669532,1.25121e-06,0.11477355,0.000174355,0.300093347,5.65879e-10,5.74e-14,1.946097099,0.079621077,1.35327e-06,29561.65133,1142.044235,0.388693705,56.91923355,72.03122253,1.58753e-12,0.859505238
1200,2.755806236,1.65576e-06,0.314470764,6.60052e-05,0.2328982,1.96943e-10,1.08e-14,0.484312182,0.048617194,1.22014e-06,29569.2965,1038.126976,0.32684323,78.85221994,77.94147876,4.10436e-10,0.905267598
1201,0.588261152,5.26418e-06,0.357016731,0.000146582,0.366457364,2.00696e-10,4.87e-14,1.176123897,0.018644547,9.93046e-07,31746.93429,1107.613189,0.279770793,86.08464033,85.67228768,3.26799e-09,1.173603876
1202,0.130427263,8.30114e-06,0.312165511,8.21988e-06,0.365276109,2.48074e-10,3.86e-14,3.313584421,0.08165211,3.91624e-07,29732.14648,1128.994279,0.279469371,62.79553054,85.2717967,6.22187e-10,1.029459441
1203,3.711570706,7.31003e-06,0.101764679,0.000173686,0.356718907,3.25911e-10,5.8e-14,0.808290874,0.095250422,2.71786e-07,29120.3917,1080.012246,0.353395259,75.05758709,93.16594826,1.5184e-13,2.567972643
1204,2.523304426,1.09968e-06,0.334677762,0.00014267,0.3833337,7.16974e-10,3.44e-14,2.421512057,0.08298024,4.48208e-07,32963.60023,1049.083529,0.400437054,51.14432622,68.81719507,5.14026e-11,0.860038435
1205,1.513000906,8.98361e-06,0.207999891,3.71328e-05,0.314655974,5.92425e-10,8.72e-14,1.653067424,0.034730331,1.17184e-06,29464.60182,1120.90576,0.405477976,77.27886998,85.766476,6.54067e-11,0.729622019
1206,5.691535113,3.25874e-06,0.306580007,7.44445e-05,0.399488462,4.94463e-10,5.39e-14,0.735045933,0.034946867,3.2691e-07,29935.6375,1197.919339,0.382178237,59.92267767,68.44281357,4.13261e-11,0.840398453
1207,2.651565648,4.20315e-06,0.361465199,8.64128e-05,0.313448082,5.93612e-10,8.44e-14,2.40857718,0.047177779,9.30542e-07,31374.7258,1134.892029,0.313677935,65.92383338,83.75276313,7.75647e-10,0.759502151
1208,1.804488908,9.55928e-06,0.090415276,0.000160001,0.313531594,5.76716e-10,9.6e-14,1.348085747,0.062210892,7.95503e-07,31254.84416,1008.500338,0.267290041,63.11823984,83.11406661,2.97911e-12,0.775126022
1209,3.209397012,2.55161e-06,0.024146946,0.000223429,0.278966265,6.03585e-10,1.78e-14,2.593594372,0.097994335,8.94117e-07,31259.24883,1196.207299,0.386665114,89.47161111,56.93473469,1.1506e-13,1.182838938
1210,4.241914365,6.991e-06,0.122137269,7.58843e-05,0.277217009,1.88224e-10,2.39e-14,0.476067391,0.056709063,9.35138e-07,30445.75474,1151.694148,0.25330679,72.23665131,68.54214895,1.51691e-12,3.338006436
1211,2.829485375,7.09089e-06,0.090621214,2.9166e-05,0.347810155,2.59033e-10,8.25e-14,0.470802237,0.048798407,1.37356e-06,30443.41716,1065.405434,0.376029077,69.29872894,54.55926271,3.49937e-12,1.003469919
1212,5.593434672,2.25472e-06,0.369672163,7.15207e-06,0.246658758,3.6673e-10,8.49e-14,3.382636957,0.027654258,6.21176e-07,30845.29613,1061.073091,0.323371437,78.20060371,87.7266596,3.37968e-10,0.682867727
1213,1.770559896,3.67422e-06,0.101269355,0.000182,0.275765195,2.53006e-10,8.2e-14,2.102764701,0.033360484,7.03749e-07,29097.62041,1180.997474,0.410842674,50.19580176,61.859001,3.37605e-12,0.574309706
1214,1.272187276,9.7538e-06,0.306431718,0.000211368,0.255398391,5.54261e-10,6.81e-14,0.459873199,0.04087889,4.47526e-07,29481.93388,1127.252258,0.289477366,50.29066931,91.08035796,3.08846e-10,0.854773879
1215,5.68929918,1.02357e-05,0.073381448,0.000223486,0.365599364,2.70403e-10,7.33e-14,0.712611228,0.006543287,1.01036e-06,32413.14285,1129.623741,0.345150887,83.92789997,84.80717558,1.77945e-12,2.009659234
1216,1.059027326,8.24516e-06,0.342989168,5.46058e-05,0.238557564,3.93028e-10,6.02e-14,2.54731661,0.081148512,6.48592e-07,29177.1347,1031.28235,0.262166433,81.77019935,83.3222757,2.99182e-10,1.203307848
1217,0.730348841,6.63683e-06,0.350629459,7.08384e-05,0.247989736,6.15407e-10,5.12e-14,1.199570523,0.050365651,4.7949e-07,31273.98519,1138.929894,0.28202934,52.40893946,84.73550284,1.28109e-09,0.76968533
1218,5.170481249,3.38305e-06,0.063401871,1.92311e-05,0.314420655,3.59709e-10,8.82e-14,0.911440179,0.029990206,1.22966e-06,30027.18092,1159.934954,0.303019686,74.91581136,95.02379814,1.09523e-12,0.644815596
1219,2.228083423,8.58612e-06,0.39380711,9.94451e-05,0.271157026,7.22372e-10,5.75e-14,2.094121466,0.010765569,8.96822e-07,29151.00272,1013.060569,0.356721418,64.26317583,55.14910683,1.90288e-09,1.199558362
1220,3.413651689,7.55913e-06,0.004587856,5.52034e-05,0.259389931,5.75844e-10,3.39e-14,1.387793188,0.049921862,1.06928e-06,31333.8697,1015.20959,0.32701252,69.04281017,95.55662186,4.22256e-13,1.31054775
1221,2.279435271,6.97188e-06,0.278335318,0.000216224,0.330687323,4.43213e-10,3.08e-14,2.612462805,0.032023755,1.45972e-07,29376.33697,1101.089719,0.421269838,81.83028847,52.62650286,2.26698e-11,1.085997622
1222,3.570904531,2.91797e-06,0.259061958,9.13774e-05,0.307635658,3.586e-10,5.37e-14,1.834246923,0.011026431,8.5104e-07,31491.56298,1158.232334,0.272155948,63.51530598,75.37308548,6.67744e-11,0.556571328
1223,3.021385943,1.0506e-05,0.263105762,3.63595e-05,0.317024527,1.7591e-10,8.22e-14,1.876609752,0.055266641,6.02591e-07,29945.58183,1002.022604,0.347758955,51.34353333,50.16953915,5.45091e-11,1.217709312
1224,4.142631347,2.55435e-06,0.270452275,4.29284e-05,0.339289948,6.99436e-10,2.04e-14,3.542294214,0.020470466,1.26306e-06,30413.55284,1092.741664,0.320058952,86.78293122,97.38318202,9.28202e-11,0.735468239
1225,3.397806313,7.68213e-06,0.217526597,6.53678e-05,0.28547765,4.5725e-10,2.93e-14,3.567379676,0.093113036,6.38001e-07,29153.76933,1194.047798,0.38075857,84.03340051,56.50805011,4.97567e-12,2.878300897
1226,3.302871522,1.5293e-06,0.178217675,0.000117852,0.243353304,2.7579e-10,3.72e-14,2.143470848,0.073515291,1.26835e-07,30888.70413,1012.919831,0.364406498,66.72954865,99.61001116,1.42139e-12,0.554224768
1227,0.138145476,3.04602e-06,0.337132194,7.88879e-05,0.393698123,7.1565e-10,9.55e-14,2.143418896,0.046878262,5.94929e-07,29307.64817,1021.047043,0.412714767,82.56536107,57.58685436,4.30921e-09,2.150236597
1228,6.378501974,4.38234e-06,0.382329559,0.000232907,0.26362372,4.61914e-10,2e-14,0.550444068,0.039731052,9.77223e-07,30159.39024,1175.408293,0.411244785,57.01739754,53.52133947,7.19663e-10,1.827358518
1229,3.147224739,7.76415e-06,0.278730582,1.34586e-05,0.272629033,3.83732e-10,7.87e-14,3.500150694,0.023994399,1.75589e-07,32789.61097,1198.022557,0.405210867,65.46488202,50.5831807,2.474e-11,0.757083597
1230,0.883645264,8.9383e-06,0.275074296,0.000126157,0.24135165,1.5953e-10,3e-14,0.883638384,0.09897924,5.62101e-07,32705.34284,1180.328861,0.407201228,68.24159894,76.88344835,6.0359e-11,1.478674673
1231,1.009935274,8.61337e-06,0.103567817,9.09291e-05,0.328006685,3.63055e-10,7.36e-14,2.013381111,0.016865732,1.25121e-06,32871.98816,1068.403016,0.420087199,66.82916389,87.3978066,1.19898e-11,0.556331044
1232,6.196909491,6.42091e-06,0.302087441,9.57435e-05,0.248012968,3.462e-10,8.28e-14,0.640085789,3.5149e-05,2.29123e-07,31948.13128,1166.515098,0.364736819,99.75000912,95.11297348,4.85593e-11,0.960279044
1233,4.841412995,5.81584e-06,0.033364579,2.92608e-05,0.321705181,7.03986e-10,7.16e-14,0.935069578,0.005433782,5.99439e-07,31010.95425,1190.035426,0.272873585,72.297001,52.99641668,3.67862e-13,0.888175726
1234,2.404887416,3.57208e-06,0.258842914,0.00023904,0.386310831,2.49417e-10,7.68e-14,2.821891926,0.00709342,8.53687e-07,31295.67484,1153.796778,0.352698834,88.82092205,89.29462254,8.31481e-11,0.540686176
1235,2.305724691,7.22205e-06,0.246222333,3.69967e-05,0.355364738,2.54808e-10,3.34e-14,1.672742584,0.026032678,1.24475e-06,32211.30839,1077.946486,0.292443769,67.72888185,77.33554608,1.06542e-10,1.053095715
1236,2.234424786,1.6578e-06,0.151267629,7.51651e-05,0.307428654,4.04707e-10,2.76e-14,2.012125691,0.013917706,4.60953e-07,30184.62006,1075.432858,0.360052739,50.82716258,96.75412217,5.10576e-12,0.518762072
1237,2.872640551,7.46444e-06,0.353807279,6.90667e-05,0.334904834,5.36965e-10,8.84e-14,2.714727745,0.061254694,4.04156e-07,32146.57138,1134.474284,0.396499254,51.39407555,84.89997149,2.42538e-10,0.796474347
1238,2.241049197,1.04426e-05,0.332906841,0.000101424,0.28409197,2.96531e-10,7.01e-14,2.999494477,0.06936126,6.81215e-07,31173.4492,1054.833407,0.396643587,92.98210882,86.48880096,3.29993e-10,1.090411006
1239,5.382095799,1.49568e-06,0.162766274,0.000227592,0.364065625,4.12083e-10,9.09e-14,2.552219815,0.055822535,1.20774e-07,32041.13018,1138.244937,0.366612319,62.94924119,63.55470312,6.2473e-13,0.473039782
1240,2.980138072,4.86166e-06,0.271682566,0.000143242,0.268030858,3.03149e-10,2.87e-14,3.375820114,0.050391528,6.7581e-07,30962.44128,1096.99095,0.392520521,84.1862639,80.22484621,7.96534e-11,0.814320985
1241,6.131481997,6.17341e-06,0.334514004,0.000138981,0.2361144,5.09972e-10,8.71e-14,1.82624154,0.034561882,1.3074e-06,32997.37814,1172.712722,0.357343777,94.54564722,64.97487391,3.60114e-10,0.890127473
